trade_date,date,ts_code,qfq_open,qfq_high,qfq_low,qfq_close,tr,n_20,n_for_signal,entry_high_20,exit_low_10,breakout_long,exit_long,stop_long,stop_price,target_units,position_units,shares,cash,trade_action,trade_reason,signal_date,execution_date,execution_price,trade_value,fee,slippage_cost,portfolio_value,strategy_return,benchmark_value,benchmark_return,drawdown,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,qfq_pre_close,qfq_change,qfq_pct_chg,instrument_key,market,currency,signal,running_max
20251208,2025-12-08,300308.SZ,542.3587,584.309,538.3634,569.3268,47.893299999999954,32.41209441232589,31.597294118237784,558.11,436.4439,True,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110359.57884542253,0.00538015765598665,297382.75793984515,0.06135372249544524,-0.015051192707241867,543.0,585.0,539.0,570.0,537.05,32.95,6.1354,408224.4,23130085.523,6.5961,536.4157,32.9111,6.1354,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20251209,2025-12-09,300308.SZ,569.4167,612.276,567.8685,605.2842,44.407499999999914,33.01186469170959,32.41209441232589,584.309,469.4549,True,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111004.8178463384,0.005846696840150489,316164.7839754124,0.06315775052219585,-0.009292495627933328,570.09,613.0,568.54,606.0,570.0,36.0,6.3158,371293.33,22178752.621,6.5961,569.3268,35.9574,6.3158,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20251210,2025-12-10,300308.SZ,608.3406,619.2677,588.8037,615.2724,30.463999999999942,32.88447145712411,33.01186469170959,612.276,469.8444,True,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111184.0515002997,0.0016146475210598865,321382.03084110486,0.01650166979412293,-0.0076928522119035225,609.06,620.0,589.5,616.0,606.0,10.0,1.6502,302094.33,18313255.433,6.5961,605.2842,9.9882,1.6502,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20251211,2025-12-11,300308.SZ,609.2795,626.3693,585.218,586.1169,41.15129999999999,33.2978128842679,32.88447145712411,619.2677,507.9993,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110660.869465692,-0.004705549290100253,306152.91638677893,-0.04738632839698309,-0.012362202406739131,610.0,627.11,585.91,586.81,616.0,-29.19,-4.7386,363531.25,22007836.033,6.5961,615.2724,-29.1555,-4.7386,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251212,2025-12-12,300308.SZ,586.3067,603.1667,569.5465,581.3126,33.620199999999954,33.313932240054505,33.2978128842679,626.3693,507.9993,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110574.65851239448,-0.0007790554485408441,303643.4332850342,-0.008196828994352479,-0.013131627014139058,587.0,603.88,570.22,582.0,586.81,-4.81,-0.8197,468789.24,27362453.086,6.5961,586.1169,-4.8043,-0.8197,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251215,2025-12-15,300308.SZ,569.3268,587.3055,567.3291,570.1857,19.976400000000012,32.64705562805178,33.313932240054505,626.3693,511.7349,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110374.9914107884,-0.0018057220731430013,297831.39666683733,-0.019140992299151893,-0.014913637018526438,570.0,588.0,568.0,570.86,582.0,-11.14,-1.9141,300987.36,17331138.639,6.5961,581.3126,-11.1269,-1.9141,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251216,2025-12-16,300308.SZ,568.1282,574.3209,544.3663,551.1383,29.954600000000028,32.51243284664919,32.64705562805178,626.3693,511.7349,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110033.19458048239,-0.003096687265269349,287882.1577699798,-0.03340560803261128,-0.017964141413961632,568.8,575.0,545.01,551.79,570.86,-19.07,-3.3406,279702.37,15609524.937,6.5961,570.1857,-19.0474,-3.3406,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251217,2025-12-17,300308.SZ,556.3421,591.3707,556.0025,589.2832,40.2324000000001,32.898431204316736,32.51243284664919,626.3693,511.7349,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110717.68726254605,0.006220783506953431,307806.8048502501,0.06921112178195576,-0.011855108941632775,557.0,592.07,556.66,589.98,551.79,38.19,6.9211,323570.08,18602336.343,6.5961,551.1383,38.1449,6.9211,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251218,2025-12-18,300308.SZ,576.3085,579.1851,562.7645,570.5253,26.518699999999967,32.579444644100896,32.898431204316736,626.3693,511.7349,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110381.08537655653,-0.0030401816937463133,298008.78368708014,-0.03183172369414233,-0.014859248950197412,576.99,579.87,563.43,571.2,589.98,-18.78,-3.1832,241628.87,13813326.874,6.5961,589.2832,-18.7579,-3.1832,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251219,2025-12-19,300308.SZ,582.651,586.3067,569.6064,571.0248,16.70029999999997,31.78548741189585,32.579444644100896,626.3693,524.3799,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110390.04867426319,8.120320321269858e-05,298269.69304105913,0.000875508938867231,-0.014779252365596851,583.34,587.0,570.28,571.7,571.2,0.5,0.0875,224429.14,12979061.283,6.5961,570.5253,0.4995,0.0876,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251222,2025-12-22,300308.SZ,589.3131,621.2653,589.3131,616.7707,50.2405,32.70823804130106,31.78548741189585,626.3693,538.3634,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111210.93780451169,0.007436260243627313,322164.6544348322,0.08011193209121581,-0.007452894488766404,590.01,622.0,590.01,617.5,571.7,45.8,8.0112,394411.67,23897727.826,6.5961,571.0248,45.7459,8.0112,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251223,2025-12-23,300308.SZ,624.2618,628.2471,613.2748,620.2665,14.972300000000018,31.821441139236008,32.70823804130106,626.3693,544.3663,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111273.66832728035,0.0005640679235969781,323990.65427395114,0.005667908673352873,-0.006893030503888564,625.0,628.99,614.0,621.0,617.5,3.5,0.5668,233642.01,14498372.815,6.5961,616.7707,3.4958,0.5668,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251224,2025-12-24,300308.SZ,626.8987,637.2464,616.8705,633.6507,20.3759,31.249164082274206,31.821441139236008,628.2471,544.3663,True,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111513.84163892297,0.002158402030354667,330981.77134207176,0.021578144233164398,-0.004749506404568726,627.64,638.0,617.6,634.4,621.0,13.4,2.1578,235091.26,14752690.734,6.5961,620.2665,13.3842,2.1578,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20251225,2025-12-25,300308.SZ,644.2382,658.0219,617.6796,639.0443,40.34229999999991,31.703820878160492,31.249164082274206,637.2464,544.3663,True,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111610.62730961494,0.000867925176547768,333799.07002399635,0.008511945145803557,-0.0038857034442058014,645.0,658.8,618.41,639.8,634.4,5.4,0.8512,259387.11,16554891.81,6.5961,633.6507,5.3936,0.8512,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20251226,2025-12-26,300308.SZ,627.5579,636.1977,617.2701,626.2594,21.774200000000064,31.20733983425247,31.703820878160492,658.0219,544.3663,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111381.20816076633,-0.0020555313985664014,327120.9919465457,-0.020006281254679847,-0.0059332476573371595,628.3,636.95,618.0,627.0,639.8,-12.8,-2.0006,213761.84,13392778.802,6.5961,639.0443,-12.7849,-2.0006,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251229,2025-12-29,300308.SZ,626.8987,632.9415,612.0063,617.2701,20.93520000000001,30.693732842539845,31.20733983425247,658.0219,544.3663,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111219.89930776435,-0.0014482591423244928,322425.5115547063,-0.014353956204090634,-0.007372913919498236,627.64,633.69,612.73,618.0,627.0,-9.0,-1.4354,241125.83,14961103.073,6.5961,626.2594,-8.9893,-1.4354,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251230,2025-12-30,300308.SZ,617.3699,643.579,614.2736,631.2535,29.305399999999963,30.624316200412853,30.693732842539845,658.0219,544.3663,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111470.82498774698,0.002256122164688179,329729.615379392,0.022653616301842705,-0.005133425949322201,618.1,644.34,615.0,632.0,618.0,14.0,2.2654,261145.4,16460770.395,6.5961,617.2701,13.9834,2.2654,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20251231,2025-12-31,300308.SZ,628.2571,632.2524,607.2819,609.2795,24.970500000000015,30.34162539039221,30.624316200412853,658.0219,556.0025,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111076.51166681372,-0.0035373679254334656,318251.6931685104,-0.03481010402318552,-0.008652635058454927,629.0,633.0,608.0,610.0,632.0,-22.0,-3.481,225604.12,13944071.968,6.5961,631.2535,-21.974,-3.481,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260105,2026-01-05,300308.SZ,620.3464,626.5491,599.4611,622.7736,27.087999999999965,30.178944120872597,30.34162539039221,658.0219,562.7645,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111318.6570833972,0.0021799875864829676,325300.21551791683,0.022147635034495572,-0.006491510108989851,621.08,627.29,600.17,623.51,610.0,13.51,2.2148,302041.57,18658748.248,6.5961,609.2795,13.4941,2.2148,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260106,2026-01-06,300308.SZ,605.2842,615.0727,589.5029,604.5351,33.27070000000003,30.333531914828967,30.178944120872597,658.0219,569.6064,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110991.37559145941,-0.002940041683152872,315773.4982956012,-0.029285923488086008,-0.00941246648183569,606.0,615.8,590.2,605.25,623.51,-18.26,-2.9286,335583.27,20243859.699,6.5961,622.7736,-18.2385,-2.9286,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260107,2026-01-07,300308.SZ,616.0715,627.2583,601.289,618.8682,25.969299999999976,30.115320319087516,30.333531914828967,658.0219,589.3131,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,111248.57647706367,0.002317305144059034,323260.2647851246,0.023709293306542367,-0.007116972894773421,616.8,628.0,602.0,619.6,605.25,14.35,2.3709,280014.55,17281311.977,6.5961,604.5351,14.3331,2.3709,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260108,2026-01-08,300308.SZ,610.3782,615.2724,591.3008,594.7467,27.56740000000002,29.987924303133145,30.115320319087516,658.0219,589.5029,False,False,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110815.72725658077,-0.00389082929588902,310660.61517150025,-0.038976796674962455,-0.010980111264025316,611.1,616.0,592.0,595.45,619.6,-24.15,-3.8977,291961.68,17523125.451,6.5961,618.8682,-24.1215,-3.8977,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260109,2026-01-09,300308.SZ,575.2597,594.2972,560.9467,582.5112,33.80000000000007,30.178528087976492,29.987924303133145,658.0219,589.5029,False,True,False,442.7878933032246,1,1,17.944539953274514,100143.2713363526,HOLD,,,,,0.0,0.0,0.0,110596.16683798248,-0.001981310992887453,304269.5112663741,-0.02057262360598222,-0.01293966724176232,575.94,595.0,561.61,583.2,595.45,-12.25,-2.0573,385723.37,22201259.67,6.5961,594.7467,-12.2355,-2.0573,zhongji_xuchuang,A-share,CNY,-1,112046.00485659571
20260112,2026-01-12,300308.SZ,569.3268,599.2913,558.1899,591.2708,41.10140000000001,30.724671683577668,30.178528087976492,658.0219,560.9467,False,False,False,,0,0,0.0,110344.25949231267,SELL,10-day low exit,2026-01-09,2026-01-12,569.0421366,10211.199355315395,10.211199355315395,5.108153754534965,110344.25949231267,-0.002277722211103783,308845.00991925655,0.015037650778216838,-0.0151879164853852,570.0,600.0,558.85,591.97,583.2,8.77,1.5038,383607.52,22117906.764,6.5961,582.5112,8.7596,1.5038,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260113,2026-01-13,300308.SZ,580.114,615.8717,579.3249,585.0681,36.546800000000076,31.01577809939879,30.724671683577668,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,305605.08509458025,-0.010490455473194604,-0.0151879164853852,580.8,616.6,580.01,585.76,591.97,-6.21,-1.049,320559.44,19108309.974,6.5961,591.2708,-6.2027,-1.049,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260114,2026-01-14,300308.SZ,594.6468,600.1703,566.3403,592.2996,33.83000000000004,31.156489194428854,31.01577809939879,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,309382.39439047506,0.012360099619172837,-0.0151879164853852,595.35,600.88,567.01,593.0,585.76,7.24,1.236,417329.94,24433697.896,6.5961,585.0681,7.2315,1.236,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260115,2026-01-15,300308.SZ,582.5112,636.2376,580.3337,624.2818,55.90390000000002,32.39385973470741,31.156489194428854,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,326088.0102880293,0.05399665979852086,-0.0151879164853852,583.2,636.99,581.02,625.02,593.0,32.02,5.3997,459038.24,27888274.549,6.5961,592.2996,31.9822,5.3997,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260116,2026-01-16,300308.SZ,635.2188,644.2382,614.2936,616.2712,29.944600000000037,32.27139674797205,32.39385973470741,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,321903.7450808532,-0.012831705169043972,-0.0151879164853852,635.97,645.0,615.02,617.0,625.02,-8.02,-1.2832,372723.76,23373957.057,6.5961,624.2818,-8.0106,-1.2832,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260119,2026-01-19,300308.SZ,604.2854,618.2689,601.8583,604.7848,16.410600000000045,31.47835691057345,32.27139674797205,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,315903.9268555382,-0.018638547444696507,-0.0151879164853852,605.0,619.0,602.57,605.5,617.0,-11.5,-1.8639,223078.62,13561463.232,6.5961,616.2712,-11.4864,-1.8639,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260120,2026-01-20,300308.SZ,604.8048,607.2819,579.315,584.309,27.966899999999896,31.302784065044772,31.47835691057345,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,305208.576004279,-0.03385634030484885,-0.0151879164853852,605.52,608.0,580.0,585.0,605.5,-20.5,-3.3856,262900.35,15451090.11,6.5961,604.7848,-20.4758,-3.3856,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260121,2026-01-21,300308.SZ,585.5476,598.9517,580.3138,581.2127,18.637899999999945,30.669539861792533,31.302784065044772,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,303591.2514142384,-0.00529907976772559,-0.0151879164853852,586.24,599.66,581.0,581.9,585.0,-3.1,-0.5299,250959.0,14836515.565,6.5961,584.309,-3.0963,-0.5299,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260122,2026-01-22,300308.SZ,589.383,623.7624,584.309,620.2665,42.549699999999916,31.263547868702904,30.669539861792533,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,323990.65427395114,0.06719364528682847,-0.0151879164853852,590.08,624.5,585.0,621.0,581.9,39.1,6.7194,401944.25,24274588.606,6.5961,581.2127,39.0538,6.7194,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260123,2026-01-23,300308.SZ,613.2748,614.2736,579.4748,584.309,40.79169999999999,31.73995547526776,31.263547868702904,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,305208.576004279,-0.05797104954080212,-0.0151879164853852,614.0,615.0,580.16,585.0,621.0,-36.0,-5.7971,396560.41,23458779.409,6.5961,620.2665,-35.9575,-5.7971,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260126,2026-01-26,300308.SZ,579.315,597.2937,571.3344,589.1034,25.959299999999985,31.450922701504375,31.73995547526776,658.0219,558.1899,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,307712.88792963856,0.00820524756592822,-0.0151879164853852,580.0,598.0,572.01,589.8,585.0,4.8,0.8205,260881.15,15300491.053,6.5961,584.309,4.7944,0.8205,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260127,2026-01-27,300308.SZ,589.2632,629.2559,586.007,614.8729,43.24890000000005,32.04082156642916,31.450922701504375,644.2382,566.3403,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,321173.35559202655,0.04374359407873052,-0.0151879164853852,589.96,630.0,586.7,615.6,589.8,25.8,4.3744,387286.71,23794065.735,6.5961,589.1034,25.7695,4.3744,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260128,2026-01-28,300308.SZ,631.2535,644.2182,622.2642,627.2583,29.345300000000066,31.9060454881077,32.04082156642916,644.2382,566.3403,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,327642.75842039887,0.02014302468038509,-0.0151879164853852,632.0,644.98,623.0,628.0,615.6,12.4,2.0143,329263.75,20818996.207,6.5961,614.8729,12.3854,2.0143,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260129,2026-01-29,300308.SZ,636.2476,637.1965,609.3894,613.125,27.80709999999999,31.701098213702316,31.9060454881077,644.2382,571.3344,False,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,320260.3556724671,-0.022531866059006256,-0.0151879164853852,637.0,637.95,610.11,613.85,628.0,-14.15,-2.2532,248940.4,15437115.006,6.5961,627.2583,-14.1333,-2.2532,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260130,2026-01-30,300308.SZ,615.4722,652.808,605.2143,648.2335,47.59370000000001,32.4957283030172,31.701098213702316,644.2382,571.3344,True,False,False,,0,0,0.0,110344.25949231267,HOLD,,,,,0.0,0.0,0.0,110344.25949231267,0.0,338598.9663915323,0.0572615698267076,-0.0151879164853852,616.2,653.58,605.93,649.0,613.85,35.15,5.7262,357592.0,22650812.275,6.5961,613.125,35.1085,5.7262,zhongji_xuchuang,A-share,CNY,1,112046.00485659571
20260202,2026-02-02,300308.SZ,634.26,657.8021,590.302,590.302,67.50009999999997,34.24594688786634,32.4957283030172,652.808,571.3344,False,False,False,571.1749335725954,1,1,17.403854394643346,99289.12743164932,BUY,20-day high breakout,2026-01-30,2026-02-02,634.57713,11044.087972690662,11.044087972690663,5.519284344173245,109562.65748851608,-0.007083304626744447,308338.9659109785,-0.0893682600482697,-0.02216364047301811,635.01,658.58,591.0,591.0,649.0,-58.0,-8.9368,559980.48,34642172.763,6.5961,648.2335,-57.9315,-8.9368,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260203,2026-02-03,300308.SZ,606.2831,618.0691,575.3197,589.0035,42.74940000000004,34.671119543473026,34.24594688786634,657.8021,571.3344,False,False,False,571.1749335725954,1,1,17.403854394643346,99289.12743164932,HOLD,,,,,0.0,0.0,0.0,109540.05858358463,-0.00020626466580386804,307660.70605884277,-0.0021997214984873503,-0.022365333562926804,607.0,618.8,576.0,589.7,591.0,-1.3,-0.22,429180.19,25546318.135,6.5961,590.302,-1.2985,-0.22,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260204,2026-02-04,300308.SZ,569.3268,573.8714,524.5098,559.3386,64.49369999999999,36.162248566299375,34.671119543473026,657.8021,571.3344,False,True,True,571.1749335725954,1,1,17.403854394643346,99289.12743164932,HOLD,,,,,0.0,0.0,0.0,109023.77498335298,-0.0047131944870898446,292165.51107415266,-0.050364556407559324,-0.026973115883165977,570.0,574.55,525.13,560.0,589.7,-29.7,-5.0365,527210.01,29004521.608,6.5961,589.0035,-29.6649,-5.0365,zhongji_xuchuang,A-share,CNY,-1,112046.00485659571
20260205,2026-02-05,300308.SZ,560.3474,577.0676,555.3533,561.3262,21.71429999999998,35.439851137984405,36.162248566299375,657.8021,524.5098,False,False,False,,0,0,0.0,109026.70856092856,SELL,2N stop loss,2026-02-04,2026-02-05,560.0672263,9747.328457736965,9.747328457736964,4.876102280008487,109026.70856092856,2.690768665836174e-05,293203.7161431591,0.003553482631093008,-0.02694693398065784,561.01,577.75,556.01,561.99,560.0,1.99,0.3554,318675.15,18014061.308,6.5961,559.3386,1.9876,0.3553,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260206,2026-02-06,300308.SZ,547.4626,561.2164,529.6737,539.3722,31.652499999999918,35.250483581085184,35.439851137984405,657.8021,524.5098,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,281736.2407532576,-0.03911094832202744,-0.02694693398065784,548.11,561.88,530.3,540.01,561.99,-21.98,-3.9111,328675.9,17909389.389,6.5961,561.3262,-21.954,-3.9111,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260209,2026-02-09,300308.SZ,560.3374,573.312,549.4702,565.3215,33.93979999999999,35.184949402030924,35.250483581085184,657.8021,524.5098,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,295290.62533625704,0.048110191811887804,-0.02694693398065784,561.0,573.99,550.12,565.99,540.01,25.98,4.811,366633.37,20565541.886,6.5961,539.3722,25.9493,4.811,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260210,2026-02-10,300308.SZ,560.8867,573.0024,554.8439,555.0536,18.158500000000004,34.33362693192937,35.184949402030924,657.8021,524.5098,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,289927.2796791572,-0.018162939141709744,-0.02694693398065784,561.55,573.68,555.5,555.71,565.99,-10.28,-1.8163,217158.25,12239667.575,6.5961,565.3215,-10.2679,-1.8163,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260211,2026-02-11,300308.SZ,550.3592,553.3457,521.9128,531.2818,33.14080000000001,34.27398558533291,34.33362693192937,657.8021,524.5098,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,277510.2927303707,-0.042827935896641134,-0.02694693398065784,551.01,554.0,522.53,531.91,555.71,-23.8,-4.2828,397135.51,21161447.644,6.5961,555.0536,-23.7718,-4.2828,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260212,2026-02-12,300308.SZ,534.3681,545.7347,522.7618,526.837,22.97289999999998,33.70893130606626,34.27398558533291,657.8021,521.9128,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,275188.591235744,-0.008366181563155495,-0.02694693398065784,535.0,546.38,523.38,527.46,531.91,-4.45,-0.8366,301786.11,16055660.076,6.5961,531.2818,-4.4448,-0.8366,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260213,2026-02-13,300308.SZ,523.3811,543.1577,514.3917,530.3728,28.765999999999963,33.46178474076295,33.70893130606626,657.8021,521.9128,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,277035.48471682327,0.006711373726598691,-0.02694693398065784,524.0,543.8,515.0,531.0,527.46,3.54,0.6711,260436.1,13816376.824,6.5961,526.837,3.5358,0.6711,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260224,2026-02-24,300308.SZ,541.3598,571.3444,521.3835,553.3457,49.960899999999924,34.2867405037248,33.46178474076295,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,289035.1734015581,0.043314626994446215,-0.02694693398065784,542.0,572.02,522.0,554.0,531.0,23.0,4.3315,356557.53,19693436.145,6.5961,530.3728,22.9729,4.3315,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260225,2026-02-25,300308.SZ,549.3504,569.1869,547.3527,565.4014,21.83420000000001,33.66411347853856,34.2867405037248,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,295332.3603860727,0.021786922713955992,-0.02694693398065784,550.0,569.86,548.0,566.07,554.0,12.07,2.1787,214792.09,11999241.088,6.5961,553.3457,12.0557,2.1787,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260226,2026-02-26,300308.SZ,565.4014,573.322,558.3398,571.5441,14.982200000000034,32.730017804611634,33.66411347853856,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,298540.9447478085,0.010864316925992767,-0.02694693398065784,566.07,574.0,559.0,572.22,566.07,6.15,1.0864,252799.91,14340448.873,6.5961,565.4014,6.1427,1.0864,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260227,2026-02-27,300308.SZ,554.3445,559.3186,530.4827,533.3693,41.061399999999935,33.14658691438105,32.730017804611634,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,278600.6796701729,-0.06679239624728883,-0.02694693398065784,555.0,559.98,531.11,534.0,572.22,-38.22,-6.6792,347124.7,18806220.503,6.5961,571.5441,-38.1748,-6.6792,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
20260302,2026-03-02,300308.SZ,519.3858,579.315,519.3858,569.9061,59.92920000000004,34.485717568662,33.14658691438105,657.8021,514.3917,False,False,False,,0,0,0.0,109026.70856092856,HOLD,,,,,0.0,0.0,0.0,109026.70856092856,0.0,297685.350109535,0.06850188040444061,-0.02694693398065784,520.0,580.0,520.0,570.58,534.0,36.58,6.8502,493103.42,27557516.445,6.5961,533.3693,36.5368,6.8502,zhongji_xuchuang,A-share,CNY,0,112046.00485659571
