instrument_key,company_key,market,exchange,currency,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,qfq_open,qfq_high,qfq_low,qfq_close,qfq_pre_close,qfq_change,qfq_pct_chg
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190110,16.0167,16.2,15.4833,15.6833,15.9833,-0.3,-1.877,29504220.0,,0.9578749793176318,15.342,15.5176,14.8311,15.0226,15.31,-0.2874,-1.8772
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190111,15.9,16.0,15.6667,15.8333,15.6833,0.15,0.9564,12335952.0,,0.9578748995705636,15.2302,15.326,15.0067,15.1663,15.0226,0.1437,0.9566
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190114,16.0667,16.0667,14.7,14.7833,15.8333,-1.05,-6.6316,36253293.0,,0.9578750320615208,15.3899,15.3899,14.0808,14.1606,15.1663,-1.0057,-6.6311
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190115,15.1,15.3667,14.9667,15.3167,14.7833,0.5333,3.6077,30224277.0,,0.9578749677473344,14.4639,14.7194,14.3362,14.6715,14.1606,0.5109,3.6079
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190116,15.2,15.45,14.9,15.3667,15.3167,0.05,0.3264,16291536.0,,0.957875003328034,14.5597,14.7992,14.2723,14.7194,14.6715,0.0479,0.3265
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190117,15.0,15.15,14.35,14.4333,15.3667,-0.9333,-6.0737,43810164.0,,0.9578748400916136,14.3681,14.5118,13.7455,13.8253,14.7194,-0.8941,-6.0743
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190118,14.6,14.7167,14.3,14.6833,14.4333,0.25,1.7321,21483741.0,,0.9578750257118605,13.985,14.0968,13.6976,14.0648,13.8253,0.2395,1.7323
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190121,14.7,14.9833,14.5667,14.9167,14.6833,0.2333,1.5891,12433818.0,,0.9578749356349726,14.0808,14.3521,13.9531,14.2883,14.0648,0.2235,1.5891
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190122,15.0,15.0667,14.6,14.8333,14.9167,-0.0833,-0.5587,14556501.0,,0.9578750044120832,14.3681,14.432,13.985,14.2084,14.2883,-0.0799,-0.5592
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190123,14.7667,15.1333,14.7667,15.1,14.8333,0.2667,1.7978,10712307.0,,0.9578750065209848,14.1447,14.4958,14.1447,14.4639,14.2084,0.2555,1.7982
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190124,14.9833,15.5333,14.75,15.4,15.1,0.3,1.9867,28436385.0,,0.9578749658627936,14.3521,14.879,14.1287,14.7513,14.4639,0.2874,1.987
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190125,15.4333,15.6667,15.1833,15.6,15.4,0.2,1.2987,13627200.0,,0.9578749838150468,14.7832,15.0067,14.5437,14.9428,14.7513,0.1915,1.2982
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190128,15.7,15.8833,15.5167,15.65,15.6,0.05,0.3205,10440672.0,,0.9578749551955872,15.0386,15.2142,14.8631,14.9907,14.9428,0.0479,0.3206
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190129,15.5833,15.6167,15.1333,15.3667,15.65,-0.2833,-1.8104,10808262.0,,0.957875003328034,14.9269,14.9588,14.4958,14.7194,14.9907,-0.2713,-1.8098
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190130,15.4,15.4333,15.0,15.05,15.3667,-0.3167,-2.0607,14439246.0,,0.9578749703204515,14.7513,14.7832,14.3681,14.416,14.7194,-0.3034,-2.0612
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190131,15.3,15.45,15.1,15.35,15.05,0.3,1.9934,14598135.0,,0.9578749328544957,14.6555,14.7992,14.4639,14.7034,14.416,0.2874,1.9936
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190201,15.5,15.7333,15.3167,15.5833,15.35,0.2333,1.5201,13778634.0,,0.9578750316165991,14.8471,15.0705,14.6715,14.9269,14.7034,0.2235,1.5201
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190204,15.7,15.8667,15.5667,15.8667,15.5833,0.2833,1.8182,5564463.0,,0.9578749811043248,15.0386,15.1983,14.911,15.1983,14.9269,0.2714,1.8182
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190208,15.7667,15.8167,15.35,15.5833,15.8667,-0.2833,-1.7857,8961285.0,,0.9578750316165991,15.1025,15.1504,14.7034,14.9269,15.1983,-0.2714,-1.7857
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190211,15.5833,15.9833,15.5667,15.8333,15.5833,0.25,1.6043,13073274.0,,0.9578748995705636,14.9269,15.31,14.911,15.1663,14.9269,0.2394,1.6038
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190212,15.9,16.4667,15.7667,16.35,15.8333,0.5167,3.2632,18761613.0,,0.9578748940313287,15.2302,15.773,15.1025,15.6613,15.1663,0.495,3.2638
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190213,16.5,16.9333,16.35,16.85,16.35,0.5,3.0581,19957053.0,,0.9578751027393034,15.8049,16.22,15.6613,16.1402,15.6613,0.4789,3.0579
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190214,16.9833,17.5333,16.8667,17.3833,16.85,0.5333,3.1652,31341753.0,,0.9578750987642684,16.2679,16.7947,16.1562,16.651,16.1402,0.5108,3.1648
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190215,17.3833,17.3833,16.6667,16.7833,17.3833,-0.6,-3.4516,25271223.0,,0.9578750582432694,16.651,16.651,15.9646,16.0763,16.651,-0.5747,-3.4514
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190218,16.95,17.0,16.3,16.5333,16.7833,-0.25,-1.4896,36050202.0,,0.9578748390097722,16.236,16.2839,15.6134,15.8368,16.0763,-0.2395,-1.4898
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190219,16.7333,16.7333,16.35,16.35,16.5333,-0.1833,-1.1089,15038727.0,,0.9578748940313287,16.0284,16.0284,15.6613,15.6613,15.8368,-0.1755,-1.1082
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190220,16.5833,16.75,16.4167,16.7333,16.35,0.3833,2.3445,19149768.0,,0.957875028239778,15.8847,16.0444,15.7251,16.0284,15.6613,0.3671,2.344
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190221,16.8,17.0833,16.6167,16.75,16.7333,0.0167,0.0996,15166983.0,,0.9578750382608442,16.0923,16.3637,15.9167,16.0444,16.0284,0.016,0.0998
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190222,16.7667,16.8167,16.3833,16.75,16.75,0.0,0.0,15441993.0,,0.9578750382608442,16.0604,16.1083,15.6932,16.0444,16.0444,0.0,0.0
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190225,17.0,18.0,16.85,17.9,16.75,1.15,6.8657,42927222.0,,0.9578749791550232,16.2839,17.2417,16.1402,17.146,16.0444,1.1016,6.8659
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190226,17.9833,18.25,17.45,17.45,17.9,-0.45,-2.514,29130648.0,,0.9578749229682584,17.2258,17.4812,16.7149,16.7149,17.146,-0.4311,-2.5143
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190227,17.4,17.45,16.5333,16.6667,17.45,-0.7833,-4.489,26953839.0,,0.9578749831342692,16.667,16.7149,15.8368,15.9646,16.7149,-0.7503,-4.4888
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190228,16.6667,17.05,16.5667,16.7333,16.6667,0.0667,0.4,18223821.0,,0.957875028239778,15.9646,16.3318,15.8688,16.0284,15.9646,0.0638,0.3996
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190301,16.6667,17.0,16.55,16.7833,16.7333,0.05,0.2988,9312300.0,,0.9578750582432694,15.9646,16.2839,15.8528,16.0763,16.0284,0.0479,0.2988
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190304,16.9333,16.9333,16.25,16.3167,16.7833,-0.4667,-2.7805,24860772.0,,0.957874926706374,16.22,16.22,15.5655,15.6294,16.0763,-0.4469,-2.7799
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190305,16.3167,16.5667,16.1,16.5333,16.3167,0.2167,1.3279,10917060.0,,0.9578748390097722,15.6294,15.8688,15.4218,15.8368,15.6294,0.2074,1.327
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190306,16.5333,16.7,16.3667,16.5833,16.5333,0.05,0.3024,13153590.0,,0.9578749849616572,15.8368,15.9965,15.6773,15.8847,15.8368,0.0479,0.3025
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190307,16.55,16.7333,16.4667,16.6667,16.5833,0.0833,0.5025,16814826.0,,0.9578749831342692,15.8528,16.0284,15.773,15.9646,15.8847,0.0799,0.503
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190308,16.4167,16.5167,15.6667,15.7833,16.6667,-0.8833,-5.3,26846136.0,,0.9578749855589334,15.7251,15.8209,15.0067,15.1184,15.9646,-0.8462,-5.3005
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190311,15.7667,15.9333,15.6333,15.7,15.7833,-0.0833,-0.528,16061163.0,,0.9578749900608304,15.1025,15.2621,14.9747,15.0386,15.1184,-0.0798,-0.5278
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190312,15.8167,16.25,15.7667,15.9167,15.7,0.2167,1.38,17373939.0,,0.9578750154135746,15.1504,15.5655,15.1025,15.2462,15.0386,0.2076,1.3804
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190313,15.9333,15.9333,15.5667,15.65,15.9167,-0.2667,-1.6754,10727082.0,,0.9578749551955872,15.2621,15.2621,14.911,14.9907,15.2462,-0.2555,-1.6758
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190314,15.65,16.0333,15.4833,15.8167,15.65,0.1667,1.065,21493056.0,,0.957875006873691,14.9907,15.3579,14.8311,15.1504,14.9907,0.1597,1.0653
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190315,15.9333,16.4167,15.8333,16.3833,15.8167,0.5667,3.5827,28745757.0,,0.9578749147950688,15.2621,15.7251,15.1663,15.6932,15.1504,0.5428,3.5827
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190318,16.4,16.7,16.2667,16.65,16.3833,0.2667,1.6277,15210882.0,,0.957875087563342,15.7092,15.9965,15.5815,15.9486,15.6932,0.2554,1.6275
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190319,17.3333,17.3333,16.6667,16.7,16.65,0.05,0.3003,18107565.0,,0.9578750652438836,16.6031,16.6031,15.9646,15.9965,15.9486,0.0479,0.3003
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190320,16.75,16.9167,16.6667,16.8,16.7,0.1,0.5988,10845369.0,,0.9578749546720848,16.0444,16.2041,15.9646,16.0923,15.9965,0.0958,0.5989
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190321,16.65,17.0667,16.5167,16.7833,16.8,-0.0167,-0.0992,10213452.0,,0.9578750582432694,15.9486,16.3478,15.8209,16.0763,16.0923,-0.016,-0.0994
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190322,17.0,17.1833,16.6833,17.1167,16.7833,0.3333,1.9861,13380246.0,,0.9578750450046986,16.2839,16.4595,15.9805,16.3957,16.0763,0.3194,1.9868
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190325,16.3333,17.0,16.3333,16.6833,17.1167,-0.4333,-2.5317,14893623.0,,0.9578748217505436,15.6453,16.2839,15.6453,15.9805,16.3957,-0.4152,-2.5324
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190326,16.9167,17.0833,16.55,16.8,16.6833,0.1167,0.6993,10909704.0,,0.9578749546720848,16.2041,16.3637,15.8528,16.0923,15.9805,0.1118,0.6996
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190327,16.4667,16.5167,16.0667,16.4,16.8,-0.4,-2.381,32482575.0,,0.957874925145287,15.773,15.8209,15.3899,15.7091,16.0923,-0.3832,-2.3813
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190328,16.25,16.3333,15.6167,15.7,16.4,-0.7,-4.2683,34628952.0,,0.9578749900608304,15.5655,15.6453,14.9588,15.0386,15.7091,-0.6705,-4.2682
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190329,15.9167,15.9167,15.55,15.7667,15.7,0.0667,0.4246,17859003.0,,0.957874974867758,15.2462,15.2462,14.895,15.1025,15.0386,0.0639,0.4249
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190401,16.0,16.2167,15.8833,16.1333,15.7667,0.3667,2.3256,11967516.0,,0.9578748652393158,15.326,15.5336,15.2142,15.4537,15.1025,0.3512,2.3254
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190402,16.3,16.5667,16.1667,16.4667,16.1333,0.3333,2.0661,18470445.0,,0.9578749663366452,15.6134,15.8688,15.4857,15.773,15.4537,0.3193,2.0662
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190403,16.5333,16.9,16.3667,16.8167,16.4667,0.35,2.1255,18200940.0,,0.9578749647263354,15.8368,16.1881,15.6773,16.1083,15.773,0.3353,2.1258
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190404,16.8167,17.2333,16.8167,16.9,16.8167,0.0833,0.4955,19275264.0,,0.9578751323152606,16.1083,16.5073,16.1083,16.1881,16.1083,0.0798,0.4954
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190408,16.85,17.2333,16.85,17.1,16.9,0.2,1.1834,18475710.0,,0.9578749236642286,16.1402,16.5073,16.1402,16.3797,16.1881,0.1916,1.1836
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190409,17.3333,17.5,17.2,17.3167,17.1,0.2167,1.267,20006262.0,,0.9578748353328368,16.6031,16.7628,16.4754,16.5872,16.3797,0.2075,1.2668
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190410,17.15,17.8333,17.05,17.6167,17.3167,0.3,1.7324,21143202.0,,0.9578750238057678,16.4276,17.0821,16.3318,16.8746,16.5872,0.2874,1.7327
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190411,17.4667,17.8667,17.2833,17.4,17.6167,-0.2167,-1.2299,15490401.0,,0.9578748891079538,16.7309,17.1141,16.5552,16.667,16.8746,-0.2076,-1.2303
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190412,17.4333,17.4333,16.9667,17.3333,17.4,-0.0667,-0.3831,13807626.0,,0.9578749552414936,16.6989,16.6989,16.252,16.6031,16.667,-0.0639,-0.3834
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190415,17.5667,17.8167,17.3167,17.4,17.3333,0.0667,0.3846,9838419.0,,0.9578748891079538,16.8267,17.0662,16.5872,16.667,16.6031,0.0639,0.3849
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190416,17.5167,17.6,17.05,17.5,17.4,0.1,0.5747,17700834.0,,0.9578749520438058,16.7788,16.8586,16.3318,16.7628,16.667,0.0958,0.5748
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190417,18.0,20.0333,17.6667,19.9,17.5,2.4,13.7143,114217215.0,,0.957874910706849,17.2417,19.1894,16.9225,19.0617,16.7628,2.2989,13.7143
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190418,19.8333,19.8667,18.9333,19.1167,19.9,-0.7833,-3.9363,35153547.0,,0.9578750666366412,18.9978,19.0298,18.1357,18.3114,19.0617,-0.7503,-3.9362
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190423,18.6667,19.1167,18.2667,18.6667,19.1167,-0.45,-2.354,22386333.0,,0.9578748075578828,17.8804,18.3114,17.4972,17.8804,18.3114,-0.431,-2.3537
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190424,18.6333,18.8833,18.2167,18.3333,18.6667,-0.3333,-1.7857,13670754.0,,0.9578749193971752,17.8484,18.0878,17.4493,17.561,17.8804,-0.3194,-1.7863
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190425,18.2,18.7167,17.6833,17.7667,18.3333,-0.5667,-3.0909,20828997.0,,0.9578748986832852,17.4333,17.9283,16.9384,17.0183,17.561,-0.5427,-3.0904
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190426,17.5833,18.0333,17.5833,17.8333,17.7667,0.0667,0.3752,10180983.0,,0.9578750437709804,16.8426,17.2736,16.8426,17.0821,17.0183,0.0638,0.3749
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190429,18.6667,18.7333,17.5833,17.6833,17.8333,-0.15,-0.8411,18417510.0,,0.9578750617910878,17.8804,17.9442,16.8426,16.9384,17.0821,-0.1437,-0.8412
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190430,17.7,17.9833,17.6,17.8,17.6833,0.1167,0.6598,9930636.0,,0.9578750249401916,16.9544,17.2258,16.8586,17.0502,16.9384,0.1118,0.66
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190502,17.8,17.95,17.5167,17.85,17.8,0.05,0.2809,8397453.0,,0.9578750576612316,17.0502,17.1939,16.7788,17.0981,17.0502,0.0479,0.2809
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190503,17.8333,18.0167,17.3167,17.85,17.85,0.0,0.0,8773857.0,,0.9578750576612316,17.0821,17.2577,16.5872,17.0981,17.0981,0.0,0.0
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190506,17.3,17.4167,16.8667,17.0667,17.85,-0.7833,-4.3884,22948026.0,,0.9578747873231642,16.5712,16.683,16.1562,16.3478,17.0981,-0.7503,-4.3882
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190507,17.0,17.3667,16.8667,17.1167,17.0667,0.05,0.293,11804454.0,,0.9578750450046986,16.2839,16.6351,16.1562,16.3957,16.3478,0.0479,0.293
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190508,16.7333,16.8,16.4,16.6,17.1167,-0.5167,-3.0185,19532004.0,,0.9578751148574296,16.0284,16.0923,15.7092,15.9007,16.3957,-0.495,-3.0191
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190509,16.6667,16.6833,16.2,16.2833,16.6,-0.3167,-1.9076,18073290.0,,0.9578750230170328,15.9646,15.9805,15.5176,15.5974,15.9007,-0.3033,-1.9075
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190510,16.6333,16.7333,16.1667,16.4333,16.2833,0.15,0.9212,13812921.0,,0.9578750038156648,15.9326,16.0284,15.4857,15.741,15.5974,0.1436,0.9207
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190514,15.8667,16.2833,15.8,16.15,16.4333,-0.2833,-1.7241,17518509.0,,0.9578749348519372,15.1983,15.5974,15.1344,15.4697,15.741,-0.2713,-1.7235
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190515,16.1667,16.35,16.0333,16.1667,16.15,0.0167,0.1032,10628451.0,,0.9578750043210296,15.4857,15.6613,15.3579,15.4857,15.4697,0.016,0.1034
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190516,16.4,16.4333,15.9333,16.0833,16.1667,-0.0833,-0.5155,12102081.0,,0.9578748877233704,15.7091,15.741,15.2621,15.4058,15.4857,-0.0799,-0.516
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190517,16.2667,16.3,15.6,15.7667,16.0833,-0.3167,-1.9689,21266967.0,,0.957874974867758,15.5815,15.6134,14.9428,15.1025,15.4058,-0.3033,-1.9687
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190520,16.0,16.0333,15.2833,15.5,15.7667,-0.2667,-1.6913,19304718.0,,0.9578749748968308,15.326,15.3579,14.6395,14.8471,15.1025,-0.2554,-1.6911
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190521,15.3667,15.7333,15.3667,15.5833,15.5,0.0833,0.5376,9140886.0,,0.9578750316165991,14.7194,15.0705,14.7194,14.9269,14.8471,0.0798,0.5375
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190522,15.6833,15.7167,15.35,15.45,15.5833,-0.1333,-0.8556,7194012.0,,0.9578750012576772,15.0226,15.0546,14.7034,14.7992,14.9269,-0.1277,-0.8555
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190523,15.5,15.5167,14.7667,14.95,15.45,-0.5,-3.2362,20736507.0,,0.9578750247748004,14.8471,14.8631,14.1447,14.3202,14.7992,-0.479,-3.2367
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190524,15.05,15.6167,14.8167,15.1667,14.95,0.2167,1.4493,15703644.0,,0.957874988005711,14.416,14.9588,14.1925,14.5278,14.3202,0.2076,1.4497
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190527,15.25,15.3,14.8833,15.1,15.1667,-0.0667,-0.4396,10140933.0,,0.9578750065209848,14.6076,14.6555,14.2563,14.4639,14.5278,-0.0639,-0.4398
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190528,15.3333,15.8833,15.2,15.7333,15.1,0.6333,4.1943,25035834.0,,0.9578750720938416,14.6874,15.2142,14.5597,15.0705,14.4639,0.6066,4.1939
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190529,15.7667,15.9333,15.4667,15.7667,15.7333,0.0333,0.2119,8847000.0,,0.957874974867758,15.1025,15.2621,14.8152,15.1025,15.0705,0.032,0.2123
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190530,15.75,15.75,15.3667,15.6,15.7667,-0.1667,-1.0571,9228468.0,,0.9578749838150468,15.0865,15.0865,14.7194,14.9428,15.1025,-0.1597,-1.0574
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190531,15.5,15.6,15.2167,15.3,15.6,-0.3,-1.9231,16610223.0,,0.9578750216680412,14.8471,14.9429,14.5757,14.6555,14.9429,-0.2874,-1.9233
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190603,15.1333,15.6667,15.1,15.3667,15.3,0.0667,0.4357,9429189.0,,0.957875003328034,14.4958,15.0067,14.4639,14.7194,14.6555,0.0639,0.436
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190604,15.2833,15.4,15.0,15.1167,15.3667,-0.25,-1.6269,10549266.0,,0.9578750149911932,14.6395,14.7513,14.3681,14.4799,14.7194,-0.2395,-1.6271
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190605,15.2833,15.4667,14.95,15.05,15.1167,-0.0667,-0.441,13294656.0,,0.9578749703204515,14.6395,14.8152,14.3202,14.416,14.4799,-0.0639,-0.4413
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190606,15.0667,15.9833,14.9667,15.9167,15.05,0.8667,5.7586,39073740.0,,0.9578750154135746,14.432,15.31,14.3362,15.2462,14.416,0.8302,5.7589
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190610,15.7833,16.1333,15.7333,15.7667,15.9167,-0.15,-0.9424,25984695.0,,0.957874974867758,15.1184,15.4537,15.0705,15.1025,15.2462,-0.1437,-0.9425
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190611,15.8667,16.0333,15.6667,15.9167,15.7667,0.15,0.9514,14667720.0,,0.9625997478465036,15.2733,15.4337,15.0808,15.3214,15.177,0.1444,0.9514
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190612,15.9833,15.9833,15.3667,15.6333,15.9167,-0.2833,-1.7801,14061651.0,,0.96259965845852,15.3855,15.3855,14.792,15.0486,15.3214,-0.2728,-1.7805
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190613,15.8333,15.8333,15.3333,15.55,15.6333,-0.0833,-0.533,10917063.0,,0.9625996535985076,15.2411,15.2411,14.7598,14.9684,15.0486,-0.0802,-0.5329
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190614,15.3333,15.5167,15.0833,15.1167,15.55,-0.4333,-2.7867,11200194.0,,0.9625997091787364,14.7598,14.9364,14.5192,14.5513,14.9684,-0.4171,-2.7865
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190617,15.4,15.4,15.0667,15.2,15.1167,0.0833,0.5513,6635946.0,,0.9625995907356814,14.824,14.824,14.5032,14.6315,14.5513,0.0802,0.5512
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190618,15.1667,15.4333,15.0333,15.2667,15.2,0.0667,0.4386,5645946.0,,0.9625996829136958,14.5995,14.8561,14.471,14.6957,14.6315,0.0642,0.4388
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190619,15.6,15.7,15.4667,15.5667,15.2667,0.3,1.9651,6579072.0,,0.9625997498473304,15.0166,15.1128,14.8882,14.9845,14.6957,0.2888,1.9652
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190620,15.6167,16.05,15.6,15.8667,15.5667,0.3,1.9272,13309692.0,,0.9625996962867708,15.0326,15.4497,15.0166,15.2733,14.9845,0.2888,1.9273
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190621,15.85,15.95,15.6833,15.75,15.8667,-0.1167,-0.7353,9021777.0,,0.9625996786450582,15.2572,15.3535,15.0967,15.1609,15.2733,-0.1124,-0.7359
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190624,15.7167,16.05,15.7167,15.7833,15.75,0.0333,0.2116,5831418.0,,0.9625996312754592,15.1289,15.4497,15.1289,15.193,15.1609,0.0321,0.2117
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190625,15.85,15.8833,15.45,15.6333,15.7833,-0.15,-0.9504,5475675.0,,0.96259965845852,15.2572,15.2893,14.8722,15.0486,15.193,-0.1444,-0.9504
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190626,15.4333,15.55,15.3,15.4,15.6333,-0.2333,-1.4925,9585465.0,,0.9625997410216824,14.8561,14.9684,14.7278,14.824,15.0486,-0.2246,-1.4925
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190627,15.5667,15.7167,15.5167,15.55,15.4,0.15,0.974,10920345.0,,0.9625996535985076,14.9845,15.1289,14.9364,14.9684,14.824,0.1444,0.9741
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190628,15.5833,15.8167,15.5,15.7167,15.55,0.1667,1.0718,8918646.0,,0.962599723946168,15.0005,15.2252,14.9203,15.1289,14.9684,0.1605,1.0723
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190702,15.95,16.3833,15.85,16.2333,15.7167,0.5167,3.2874,28864653.0,,0.9625996158827071,15.3535,15.7706,15.2572,15.6262,15.1289,0.4973,3.2871
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190703,16.1833,16.3167,16.0333,16.2667,16.2333,0.0333,0.2053,9824592.0,,0.9625996873042574,15.578,15.7065,15.4336,15.6583,15.6262,0.0321,0.2054
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190704,16.3333,16.4833,15.9333,16.0,16.2667,-0.2667,-1.6393,8794029.0,,0.9625996351242064,15.7224,15.8668,15.3374,15.4016,15.6583,-0.2567,-1.6394
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190705,15.9,16.0,15.5667,15.9333,16.0,-0.0667,-0.4167,10135467.0,,0.9625996666968132,15.3053,15.4016,14.9845,15.3374,15.4016,-0.0642,-0.4168
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190708,15.9333,16.0,15.3833,15.6167,15.9333,-0.3167,-1.9875,15056778.0,,0.9625996190228664,15.3374,15.4016,14.808,15.0326,15.3374,-0.3048,-1.9873
byd_h,byd,HK-share,HKEX,HKD,01211.HK,20190709,15.3833,15.9667,15.3833,15.8,15.6167,0.1833,1.174,13002534.0,,0.9625996099230656,14.808,15.3695,14.808,15.2091,15.0326,0.1765,1.1741
